date,type,count
1994-01-01,Book,5437
1994-01-01,Journal,1093
1993-12-30,Journal,4
1993-12-25,Journal,8
1993-12-16,Journal,6
1993-12-09,Journal,11
1993-12-02,Journal,7
1993-12-01,Journal,836
1993-11-18,Journal,4
1993-11-11,Journal,6
1993-11-04,Journal,8
1993-11-01,Journal,563
1993-10-28,Journal,10
1993-10-21,Journal,2
1993-10-14,Journal,6
1993-10-07,Journal,10
1993-10-01,Journal,739
1993-09-30,Journal,7
1993-09-23,Journal,7
1993-09-16,Journal,7
1993-09-09,Journal,9
1993-09-02,Journal,6
1993-09-01,Journal,835
1993-08-26,Journal,8
1993-08-19,Journal,4
1993-08-12,Journal,6
1993-08-05,Journal,5
1993-08-01,Journal,600
1993-07-29,Journal,6
1993-07-22,Journal,8
1993-07-15,Journal,7
1993-07-08,Journal,5
1993-07-01,Journal,725
1993-06-24,Journal,5
1993-06-17,Journal,6
1993-06-10,Journal,3
1993-06-03,Journal,5
1993-06-01,Journal,819
1993-05-27,Journal,8
1993-05-20,Journal,6
1993-05-13,Journal,7
1993-05-06,Journal,9
1993-05-01,Journal,615
1993-04-29,Journal,4
1993-04-22,Journal,4
1993-04-15,Journal,5
1993-04-08,Journal,8
1993-04-01,Journal,666
1993-03-25,Journal,7
1993-03-18,Journal,4
1993-03-11,Journal,8
1993-03-04,Journal,7
1993-03-01,Journal,839
1993-02-25,Journal,8
1993-02-18,Journal,3
1993-02-11,Journal,6
1993-02-04,Journal,7
1993-02-01,Journal,799
1993-01-28,Journal,6
1993-01-21,Journal,4
1993-01-14,Journal,10
1993-01-07,Journal,8
1993-01-01,Journal,1050
1993-01-01,Book,5439
1992-12-31,Journal,4
1992-12-17,Journal,8
1992-12-10,Journal,4
1992-12-03,Journal,6
1992-12-01,Journal,701
1992-11-26,Journal,10
1992-11-21,Journal,1
1992-11-19,Journal,6
1992-11-12,Journal,8
1992-11-05,Journal,6
1992-11-01,Journal,606
1992-10-29,Journal,7
1992-10-22,Journal,8
1992-10-15,Journal,7
1992-10-08,Journal,8
1992-10-01,Journal,647
1992-09-24,Journal,8
1992-09-17,Journal,6
1992-09-10,Journal,4
1992-09-03,Journal,4
1992-09-01,Journal,789
1992-08-27,Journal,8
1992-08-20,Journal,7
1992-08-13,Journal,6
1992-08-06,Journal,2
1992-08-01,Journal,519
1992-07-30,Journal,7
1992-07-25,Journal,1
1992-07-23,Journal,9
1992-07-16,Journal,7
1992-07-09,Journal,7
1992-07-02,Journal,5
1992-07-01,Journal,657
1992-06-25,Journal,4
1992-06-18,Journal,7
1992-06-11,Journal,9
1992-06-04,Journal,8
1992-06-01,Journal,711
1992-05-28,Journal,4
1992-05-21,Journal,5
1992-05-14,Journal,6
1992-05-07,Journal,8
1992-05-01,Journal,554
1992-04-30,Journal,6
1992-04-23,Journal,7
1992-04-16,Journal,5
1992-04-09,Journal,6
1992-04-02,Journal,9
1992-04-01,Journal,712
1992-03-26,Journal,10
1992-03-21,Journal,1
1992-03-19,Journal,6
1992-03-12,Journal,5
1992-03-05,Journal,10
1992-03-01,Journal,927
1992-02-27,Journal,5
1992-02-20,Journal,6
1992-02-13,Journal,7
1992-02-06,Journal,5
1992-02-01,Journal,618
1992-01-30,Journal,10
1992-01-23,Journal,10
1992-01-16,Journal,6
1992-01-09,Journal,8
1992-01-02,Journal,4
1992-01-01,Book,5005
1992-01-01,Journal,807
1991-12-26,Journal,5
1991-12-12,Journal,6
1991-12-05,Journal,10
1991-12-01,Journal,727
1991-11-28,Journal,5
1991-11-21,Journal,5
1991-11-14,Journal,4
1991-11-07,Journal,5
1991-11-01,Journal,570
1991-10-31,Journal,7
1991-10-24,Journal,6
1991-10-17,Journal,5
1991-10-10,Journal,6
1991-10-03,Journal,4
1991-10-01,Journal,620
1991-09-26,Journal,9
1991-09-19,Journal,3
1991-09-12,Journal,5
1991-09-05,Journal,8
1991-09-01,Journal,777
1991-08-29,Journal,8
1991-08-22,Journal,10
1991-08-15,Journal,8
1991-08-08,Journal,6
1991-08-01,Journal,524
1991-07-25,Journal,6
1991-07-18,Journal,8
1991-07-11,Journal,5
1991-07-04,Journal,8
1991-07-01,Journal,653
1991-06-27,Journal,6
1991-06-20,Journal,3
1991-06-13,Journal,7
1991-06-06,Journal,4
1991-06-01,Journal,686
1991-05-30,Journal,6
1991-05-23,Journal,4
1991-05-16,Journal,6
1991-05-09,Journal,5
1991-05-02,Journal,4
1991-05-01,Journal,624
1991-04-25,Journal,5
1991-04-18,Journal,7
1991-04-11,Journal,5
1991-04-04,Journal,7
1991-04-01,Journal,618
1991-03-28,Journal,4
1991-03-21,Journal,7
1991-03-14,Journal,10
1991-03-07,Journal,6
1991-03-01,Journal,839
1991-02-28,Journal,6
1991-02-21,Journal,9
1991-02-14,Journal,8
1991-02-07,Journal,9
1991-02-01,Journal,622
1991-01-31,Journal,9
1991-01-24,Journal,8
1991-01-17,Journal,7
1991-01-10,Journal,6
1991-01-03,Journal,6
1991-01-01,Book,5813
1991-01-01,Journal,711
1990-12-27,Journal,9
1990-12-13,Journal,10
1990-12-06,Journal,8
1990-12-01,Journal,655
1990-11-29,Journal,7
1990-11-22,Journal,6
1990-11-15,Journal,5
1990-11-08,Journal,7
1990-11-01,Journal,502
1990-10-25,Journal,6
1990-10-18,Journal,7
1990-10-11,Journal,7
1990-10-04,Journal,8
1990-10-01,Journal,584
1990-09-27,Journal,6
1990-09-20,Journal,9
1990-09-13,Journal,9
1990-09-06,Journal,9
1990-09-01,Journal,652
1990-08-30,Journal,3
1990-08-23,Journal,8
1990-08-16,Journal,11
1990-08-09,Journal,6
1990-08-02,Journal,8
1990-08-01,Journal,455
1990-07-26,Journal,12
1990-07-19,Journal,5
1990-07-12,Journal,5
1990-07-05,Journal,6
1990-07-01,Journal,700
1990-06-28,Journal,7
1990-06-21,Journal,5
1990-06-14,Journal,6
1990-06-07,Journal,10
1990-06-01,Journal,572
1990-05-31,Journal,5
1990-05-24,Journal,6
1990-05-17,Journal,8
1990-05-10,Journal,4
1990-05-03,Journal,9
1990-05-01,Journal,556
1990-04-26,Journal,6
1990-04-19,Journal,6
1990-04-12,Journal,8
1990-04-05,Journal,7
1990-04-01,Journal,544
1990-03-29,Journal,10
1990-03-22,Journal,8
1990-03-15,Journal,3
1990-03-08,Journal,6
1990-03-01,Journal,682
1990-02-22,Journal,7
1990-02-15,Journal,5
1990-02-08,Journal,5
1990-02-01,Journal,532
1990-01-25,Journal,7
1990-01-18,Journal,6
1990-01-11,Journal,7
1990-01-04,Journal,5
1990-01-01,Book,6566
1990-01-01,Journal,887
1989-12-28,Journal,10
1989-12-14,Journal,11
1989-12-07,Journal,9
1989-12-01,Journal,740
1989-11-30,Journal,8
1989-11-23,Journal,5
1989-11-16,Journal,8
1989-11-09,Journal,10
1989-11-02,Journal,10
1989-11-01,Journal,546
1989-10-26,Journal,9
1989-10-19,Journal,9
1989-10-12,Journal,5
1989-10-05,Journal,6
1989-10-01,Journal,501
1989-09-28,Journal,8
1989-09-21,Journal,6
1989-09-14,Journal,6
1989-09-07,Journal,6
1989-09-01,Journal,688
1989-08-31,Journal,4
1989-08-24,Journal,6
1989-08-17,Journal,5
1989-08-10,Journal,6
1989-08-03,Journal,3
1989-08-01,Journal,445
1989-07-27,Journal,5
1989-07-20,Journal,4
1989-07-13,Journal,7
1989-07-06,Journal,7
1989-07-01,Journal,565
1989-06-29,Journal,7
1989-06-22,Journal,7
1989-06-15,Journal,5
1989-06-08,Journal,8
1989-06-01,Journal,683
1989-05-25,Journal,5
1989-05-18,Journal,3
1989-05-11,Journal,6
1989-05-04,Journal,7
1989-05-01,Journal,524
1989-04-27,Journal,3
1989-04-20,Journal,5
1989-04-13,Journal,4
1989-04-06,Journal,4
1989-04-01,Journal,492
1989-03-30,Journal,4
1989-03-23,Journal,6
1989-03-16,Journal,6
1989-03-09,Journal,6
1989-03-02,Journal,5
1989-03-01,Journal,738
1989-02-23,Journal,3
1989-02-16,Journal,8
1989-02-09,Journal,7
1989-02-02,Journal,6
1989-02-01,Journal,451
1989-01-26,Journal,8
1989-01-19,Journal,4
1989-01-12,Journal,5
1989-01-05,Journal,6
1989-01-01,Book,5754
1989-01-01,Journal,928
1988-12-29,Journal,6
1988-12-15,Journal,10
1988-12-08,Journal,5
1988-12-01,Journal,671
1988-11-24,Journal,5
1988-11-17,Journal,8
1988-11-10,Journal,3
1988-11-03,Journal,4
1988-11-01,Journal,423
1988-10-27,Journal,7
1988-10-20,Journal,6
1988-10-13,Journal,7
1988-10-06,Journal,6
1988-10-01,Journal,505
1988-09-29,Journal,8
1988-09-22,Journal,4
1988-09-15,Journal,3
1988-09-08,Journal,5
1988-09-01,Journal,695
1988-08-25,Journal,8
1988-08-18,Journal,4
1988-08-11,Journal,7
1988-08-04,Journal,9
1988-08-01,Journal,487
1988-07-28,Journal,8
1988-07-21,Journal,8
1988-07-14,Journal,7
1988-07-07,Journal,10
1988-07-01,Journal,652
1988-06-30,Journal,7
1988-06-23,Journal,2
1988-06-16,Journal,9
1988-06-09,Journal,3
1988-06-02,Journal,4
1988-06-01,Journal,559
1988-05-26,Journal,4
1988-05-19,Journal,7
1988-05-12,Journal,8
1988-05-05,Journal,3
1988-05-01,Journal,559
1988-04-28,Journal,11
1988-04-21,Journal,2
1988-04-14,Journal,4
1988-04-07,Journal,6
1988-04-01,Journal,438
1988-03-31,Journal,5
1988-03-24,Journal,6
1988-03-17,Journal,2
1988-03-10,Journal,4
1988-03-03,Journal,6
1988-03-01,Journal,700
1988-02-25,Journal,2
1988-02-18,Journal,1
1988-02-11,Journal,5
1988-02-04,Journal,7
1988-02-01,Journal,377
1988-01-28,Journal,6
1988-01-21,Journal,4
1988-01-14,Journal,11
1988-01-07,Journal,5
1988-01-01,Book,4664
1988-01-01,Journal,904
1987-12-31,Journal,5
1987-12-23,Journal,10
1987-12-10,Journal,5
1987-12-03,Journal,7
1987-12-01,Journal,666
1987-11-26,Journal,4
1987-11-19,Journal,7
1987-11-18,Journal,8
1987-11-05,Journal,11
1987-11-01,Journal,397
1987-10-29,Journal,10
1987-10-22,Journal,4
1987-10-21,Journal,7
1987-10-08,Journal,6
1987-10-01,Journal,483
1987-09-24,Journal,6
1987-09-17,Journal,8
1987-09-10,Journal,6
1987-09-03,Journal,8
1987-09-01,Journal,652
1987-08-27,Journal,6
1987-08-20,Journal,5
1987-08-13,Journal,5
1987-08-06,Journal,7
1987-08-01,Journal,425
1987-07-30,Journal,5
1987-07-23,Journal,5
1987-07-16,Journal,5
1987-07-09,Journal,8
1987-07-02,Journal,3
1987-07-01,Journal,462
1987-06-25,Journal,5
1987-06-18,Journal,6
1987-06-11,Journal,3
1987-06-04,Journal,5
1987-06-01,Journal,554
1987-05-28,Journal,7
1987-05-21,Journal,9
1987-05-14,Journal,2
1987-05-07,Journal,5
1987-05-01,Journal,470
1987-04-30,Journal,7
1987-04-23,Journal,5
1987-04-22,Journal,5
1987-04-09,Journal,9
1987-04-08,Journal,10
1987-04-01,Journal,517
1987-03-26,Journal,8
1987-03-25,Journal,5
1987-03-12,Journal,5
1987-03-05,Journal,10
1987-03-01,Journal,673
1987-02-26,Journal,6
1987-02-19,Journal,8
1987-02-18,Journal,9
1987-02-05,Journal,9
1987-02-01,Journal,434
1987-01-29,Journal,5
1987-01-22,Journal,11
1987-01-15,Journal,6
1987-01-08,Journal,8
1987-01-01,Book,4622
1987-01-01,Journal,883
1986-12-18,Journal,10
1986-12-11,Journal,6
1986-12-04,Journal,10
1986-12-01,Journal,567
1986-11-27,Journal,8
1986-11-20,Journal,6
1986-11-13,Journal,1
1986-11-06,Journal,10
1986-11-01,Journal,365
1986-10-30,Journal,4
1986-10-23,Journal,8
1986-10-16,Journal,3
1986-10-09,Journal,6
1986-10-02,Journal,6
1986-10-01,Journal,412
1986-09-25,Journal,9
1986-09-18,Journal,2
1986-09-11,Journal,5
1986-09-04,Journal,5
1986-09-01,Journal,567
1986-08-28,Journal,6
1986-08-21,Journal,9
1986-08-14,Journal,5
1986-08-07,Journal,8
1986-08-01,Journal,322
1986-07-31,Journal,3
1986-07-24,Journal,7
1986-07-17,Journal,8
1986-07-10,Journal,6
1986-07-03,Journal,4
1986-07-01,Journal,486
1986-06-26,Journal,2
1986-06-19,Journal,6
1986-06-12,Journal,4
1986-06-05,Journal,4
1986-06-01,Journal,581
1986-05-29,Journal,7
1986-05-22,Journal,8
1986-05-15,Journal,6
1986-05-08,Journal,3
1986-05-01,Journal,428
1986-04-24,Journal,4
1986-04-17,Journal,5
1986-04-10,Journal,6
1986-04-03,Journal,4
1986-04-01,Journal,446
1986-03-27,Journal,3
1986-03-20,Journal,7
1986-03-13,Journal,7
1986-03-06,Journal,5
1986-03-01,Journal,605
1986-02-27,Journal,6
1986-02-20,Journal,7
1986-02-13,Journal,2
1986-02-06,Journal,5
1986-02-01,Journal,491
1986-01-30,Journal,7
1986-01-23,Journal,2
1986-01-16,Journal,8
1986-01-09,Journal,4
1986-01-02,Journal,6
1986-01-01,Book,3884
1986-01-01,Journal,782
1985-12-19,Journal,11
1985-12-12,Journal,4
1985-12-05,Journal,6
1985-12-01,Journal,512
1985-11-28,Journal,5
1985-11-21,Journal,3
1985-11-14,Journal,5
1985-11-07,Journal,6
1985-11-01,Journal,517
1985-10-31,Journal,11
1985-10-24,Journal,9
1985-10-17,Journal,5
1985-10-10,Journal,9
1985-10-03,Journal,6
1985-10-01,Journal,406
1985-09-26,Journal,4
1985-09-19,Journal,6
1985-09-12,Journal,7
1985-09-05,Journal,6
1985-09-01,Journal,595
1985-08-29,Journal,5
1985-08-22,Journal,10
1985-08-15,Journal,10
1985-08-08,Journal,7
1985-08-01,Journal,392
1985-07-25,Journal,5
1985-07-18,Journal,5
1985-07-11,Journal,4
1985-07-04,Journal,5
1985-07-01,Journal,556
1985-06-27,Journal,9
1985-06-20,Journal,6
1985-06-13,Journal,4
1985-06-06,Journal,5
1985-06-01,Journal,576
1985-05-30,Journal,6
1985-05-23,Journal,5
1985-05-16,Journal,10
1985-05-09,Journal,2
1985-05-02,Journal,7
1985-05-01,Journal,446
1985-04-25,Journal,3
1985-04-18,Journal,9
1985-04-11,Journal,3
1985-04-04,Journal,6
1985-04-01,Journal,446
1985-03-28,Journal,8
1985-03-21,Journal,7
1985-03-14,Journal,7
1985-03-07,Journal,5
1985-03-01,Journal,610
1985-02-28,Journal,7
1985-02-21,Journal,8
1985-02-14,Journal,9
1985-02-07,Journal,9
1985-02-01,Journal,442
1985-01-31,Journal,5
1985-01-24,Journal,7
1985-01-17,Journal,8
1985-01-10,Journal,7
1985-01-03,Journal,5
1985-01-01,Book,3283
1985-01-01,Journal,700
1984-12-20,Journal,11
1984-12-13,Journal,9
1984-12-06,Journal,7
1984-12-01,Journal,666
1984-11-29,Journal,14
1984-11-22,Journal,11
1984-11-15,Journal,9
1984-11-08,Journal,5
1984-11-01,Journal,464
1984-10-25,Journal,6
1984-10-18,Journal,8
1984-10-11,Journal,7
1984-10-04,Journal,5
1984-10-01,Journal,441
1984-09-27,Journal,3
1984-09-20,Journal,13
1984-09-13,Journal,12
1984-09-06,Journal,7
1984-09-01,Journal,604
1984-08-30,Journal,6
1984-08-23,Journal,3
1984-08-16,Journal,6
1984-08-09,Journal,9
1984-08-02,Journal,11
1984-08-01,Journal,415
1984-07-26,Journal,7
1984-07-19,Journal,4
1984-07-12,Journal,3
1984-07-05,Journal,8
1984-07-01,Journal,424
1984-06-28,Journal,6
1984-06-21,Journal,4
1984-06-14,Journal,6
1984-06-07,Journal,6
1984-06-01,Journal,537
1984-05-31,Journal,5
1984-05-24,Journal,7
1984-05-17,Journal,7
1984-05-10,Journal,4
1984-05-03,Journal,6
1984-05-01,Journal,383
1984-04-26,Journal,5
1984-04-19,Journal,6
1984-04-12,Journal,9
1984-04-05,Journal,3
1984-04-01,Journal,447
1984-03-29,Journal,6
1984-03-22,Journal,6
1984-03-15,Journal,3
1984-03-08,Journal,6
1984-03-01,Journal,583
1984-02-23,Journal,8
1984-02-16,Journal,6
1984-02-09,Journal,5
1984-02-02,Journal,8
1984-02-01,Journal,460
1984-01-26,Journal,8
1984-01-19,Journal,7
1984-01-12,Journal,5
1984-01-05,Journal,5
1984-01-01,Book,4345
1984-01-01,Journal,771
1983-12-22,Journal,4
1983-12-15,Journal,5
1983-12-08,Journal,10
1983-12-01,Journal,568
1983-11-24,Journal,9
1983-11-17,Journal,3
1983-11-10,Journal,4
1983-11-03,Journal,8
1983-11-01,Journal,378
1983-10-27,Journal,9
1983-10-20,Journal,4
1983-10-13,Journal,5
1983-10-06,Journal,8
1983-10-01,Journal,400
1983-09-29,Journal,5
1983-09-22,Journal,4
1983-09-15,Journal,3
1983-09-08,Journal,3
1983-09-01,Journal,546
1983-08-25,Journal,11
1983-08-18,Journal,7
1983-08-11,Journal,6
1983-08-04,Journal,4
1983-08-01,Journal,334
1983-07-28,Journal,6
1983-07-21,Journal,5
1983-07-14,Journal,4
1983-07-07,Journal,7
1983-07-01,Journal,378
1983-06-30,Journal,4
1983-06-23,Journal,5
1983-06-16,Journal,6
1983-06-09,Journal,5
1983-06-02,Journal,4
1983-06-01,Journal,479
1983-05-26,Journal,4
1983-05-19,Journal,4
1983-05-12,Journal,5
1983-05-05,Journal,7
1983-05-01,Journal,314
1983-04-28,Journal,4
1983-04-21,Journal,6
1983-04-14,Journal,6
1983-04-07,Journal,10
1983-04-01,Journal,347
1983-03-31,Journal,7
1983-03-24,Journal,4
1983-03-17,Journal,4
1983-03-10,Journal,7
1983-03-03,Journal,3
1983-03-01,Journal,591
1983-02-24,Journal,6
1983-02-17,Journal,7
1983-02-10,Journal,6
1983-02-03,Journal,8
1983-02-01,Journal,396
1983-01-27,Journal,3
1983-01-20,Journal,5
1983-01-13,Journal,5
1983-01-06,Journal,5
1983-01-01,Journal,610
1983-01-01,Book,2467
1982-12-23,Journal,8
1982-12-16,Journal,12
1982-12-09,Journal,4
1982-12-02,Journal,5
1982-12-01,Journal,843
1982-11-25,Journal,7
1982-11-18,Journal,7
1982-11-11,Journal,5
1982-11-04,Journal,9
1982-11-01,Journal,336
1982-10-28,Journal,5
1982-10-21,Journal,9
1982-10-14,Journal,8
1982-10-07,Journal,4
1982-10-01,Journal,409
1982-09-30,Journal,9
1982-09-23,Journal,7
1982-09-16,Journal,8
1982-09-09,Journal,8
1982-09-02,Journal,8
1982-09-01,Journal,526
1982-08-26,Journal,10
1982-08-19,Journal,9
1982-08-12,Journal,11
1982-08-05,Journal,8
1982-08-01,Journal,289
1982-07-29,Journal,7
1982-07-22,Journal,8
1982-07-15,Journal,6
1982-07-08,Journal,9
1982-07-01,Journal,344
1982-06-24,Journal,7
1982-06-17,Journal,4
1982-06-10,Journal,3
1982-06-03,Journal,7
1982-06-01,Journal,541
1982-05-27,Journal,3
1982-05-20,Journal,5
1982-05-13,Journal,4
1982-05-06,Journal,5
1982-05-01,Journal,314
1982-04-29,Journal,5
1982-04-22,Journal,10
1982-04-15,Journal,7
1982-04-08,Journal,4
1982-04-01,Journal,301
1982-03-25,Journal,6
1982-03-18,Journal,8
1982-03-11,Journal,7
1982-03-04,Journal,8
1982-03-01,Journal,639
1982-02-25,Journal,9
1982-02-18,Journal,11
1982-02-11,Journal,5
1982-02-04,Journal,7
1982-02-01,Journal,277
1982-01-28,Journal,8
1982-01-21,Journal,4
1982-01-14,Journal,7
1982-01-07,Journal,8
1982-01-01,Book,2285
1982-01-01,Journal,553
1981-12-24,Journal,3
1981-12-17,Journal,5
1981-12-10,Journal,11
1981-12-03,Journal,7
1981-12-01,Journal,740
1981-11-26,Journal,6
1981-11-19,Journal,9
1981-11-12,Journal,9
1981-11-05,Journal,6
1981-11-01,Journal,344
1981-10-29,Journal,2
1981-10-22,Journal,8
1981-10-15,Journal,1
1981-10-08,Journal,4
1981-10-01,Journal,380
1981-09-24,Journal,7
1981-09-17,Journal,7
1981-09-10,Journal,6
1981-09-03,Journal,4
1981-09-01,Journal,529
1981-08-27,Journal,8
1981-08-20,Journal,4
1981-08-13,Journal,7
1981-08-06,Journal,9
1981-08-01,Journal,285
1981-07-30,Journal,6
1981-07-23,Journal,10
1981-07-16,Journal,10
1981-07-09,Journal,8
1981-07-02,Journal,7
1981-07-01,Journal,374
1981-06-25,Journal,8
1981-06-18,Journal,3
1981-06-11,Journal,6
1981-06-04,Journal,5
1981-06-01,Journal,437
1981-05-28,Journal,10
1981-05-21,Journal,8
1981-05-14,Journal,6
1981-05-07,Journal,8
1981-05-01,Journal,416
1981-04-30,Journal,9
1981-04-23,Journal,4
1981-04-16,Journal,3
1981-04-09,Journal,9
1981-04-02,Journal,7
1981-04-01,Journal,338
1981-03-26,Journal,4
1981-03-19,Journal,7
1981-03-12,Journal,9
1981-03-05,Journal,2
1981-03-01,Journal,532
1981-02-26,Journal,9
1981-02-19,Journal,4
1981-02-12,Journal,6
1981-02-05,Journal,9
1981-02-01,Journal,317
1981-01-29,Journal,7
1981-01-22,Journal,10
1981-01-15,Journal,11
1981-01-01,Book,1933
1981-01-01,Journal,617
1980-12-18,Journal,15
1980-12-11,Journal,14
1980-12-04,Journal,5
1980-12-01,Journal,547
1980-11-27,Journal,10
1980-11-20,Journal,11
1980-11-13,Journal,7
1980-11-06,Journal,3
1980-11-01,Journal,341
1980-10-30,Journal,9
1980-10-23,Journal,5
1980-10-16,Journal,6
1980-10-09,Journal,4
1980-10-02,Journal,10
1980-10-01,Journal,354
1980-09-25,Journal,10
1980-09-18,Journal,9
1980-09-11,Journal,7
1980-09-04,Journal,9
1980-09-01,Journal,438
1980-08-28,Journal,9
1980-08-21,Journal,7
1980-08-14,Journal,7
1980-08-07,Journal,11
1980-08-01,Journal,273
1980-07-31,Journal,15
1980-07-24,Journal,10
1980-07-17,Journal,12
1980-07-10,Journal,8
1980-07-03,Journal,2
1980-07-01,Journal,328
1980-06-26,Journal,5
1980-06-19,Journal,6
1980-06-12,Journal,14
1980-06-05,Journal,3
1980-06-01,Journal,380
1980-05-29,Journal,4
1980-05-22,Journal,8
1980-05-15,Journal,3
1980-05-08,Journal,9
1980-05-01,Journal,348
1980-04-17,Journal,4
1980-04-10,Journal,9
1980-04-03,Journal,12
1980-04-01,Journal,289
1980-03-27,Journal,7
1980-03-20,Journal,4
1980-03-13,Journal,5
1980-03-06,Journal,10
1980-03-01,Journal,481
1980-02-28,Journal,4
1980-02-21,Journal,8
1980-02-14,Journal,9
1980-02-07,Journal,8
1980-02-01,Journal,367
1980-01-31,Journal,7
1980-01-24,Journal,3
1980-01-17,Journal,4
1980-01-10,Journal,12
1980-01-03,Journal,12
1980-01-01,Book,2073
1980-01-01,Journal,758
1979-12-20,Journal,9
1979-12-13,Journal,7
1979-12-06,Journal,7
1979-12-01,Journal,642
1979-11-29,Journal,8
1979-11-22,Journal,4
1979-11-15,Journal,10
1979-11-08,Journal,5
1979-11-01,Journal,319
1979-10-25,Journal,8
1979-10-18,Journal,5
1979-10-11,Journal,9
1979-10-04,Journal,5
1979-10-01,Journal,355
1979-09-27,Journal,5
1979-09-20,Journal,6
1979-09-13,Journal,7
1979-09-06,Journal,6
1979-09-01,Journal,470
1979-08-30,Journal,7
1979-08-23,Journal,6
1979-08-16,Journal,10
1979-08-09,Journal,8
1979-08-02,Journal,9
1979-08-01,Journal,293
1979-07-26,Journal,7
1979-07-19,Journal,2
1979-07-12,Journal,6
1979-07-05,Journal,9
1979-07-01,Journal,222
1979-06-28,Journal,7
1979-06-21,Journal,7
1979-06-14,Journal,4
1979-06-07,Journal,9
1979-06-01,Journal,386
1979-05-31,Journal,8
1979-05-24,Journal,6
1979-05-17,Journal,7
1979-05-10,Journal,6
1979-05-03,Journal,9
1979-05-01,Journal,267
1979-04-26,Journal,3
1979-04-19,Journal,7
1979-04-12,Journal,6
1979-04-05,Journal,3
1979-04-01,Journal,252
1979-03-29,Journal,3
1979-03-22,Journal,8
1979-03-15,Journal,7
1979-03-08,Journal,8
1979-03-01,Journal,427
1979-02-22,Journal,8
1979-02-15,Journal,5
1979-02-08,Journal,5
1979-02-01,Journal,263
1979-01-25,Journal,8
1979-01-18,Journal,7
1979-01-11,Journal,10
1979-01-04,Journal,4
1979-01-01,Book,1433
1979-01-01,Journal,1221
1978-12-21,Journal,10
1978-12-14,Journal,6
1978-12-07,Journal,7
1978-12-01,Journal,590
1978-11-30,Journal,10
1978-11-23,Journal,4
1978-11-16,Journal,9
1978-11-09,Journal,3
1978-11-02,Journal,8
1978-11-01,Journal,256
1978-10-26,Journal,11
1978-10-19,Journal,10
1978-10-12,Journal,4
1978-10-05,Journal,6
1978-10-01,Journal,261
1978-09-28,Journal,7
1978-09-21,Journal,10
1978-09-14,Journal,4
1978-09-07,Journal,5
1978-09-01,Journal,483
1978-08-31,Journal,10
1978-08-24,Journal,12
1978-08-17,Journal,5
1978-08-10,Journal,11
1978-08-03,Journal,7
1978-08-01,Journal,217
1978-07-27,Journal,10
1978-07-20,Journal,5
1978-07-13,Journal,4
1978-07-06,Journal,8
1978-07-01,Journal,226
1978-06-29,Journal,9
1978-06-22,Journal,11
1978-06-15,Journal,12
1978-06-08,Journal,3
1978-06-01,Journal,485
1978-05-25,Journal,5
1978-05-18,Journal,5
1978-05-11,Journal,6
1978-05-04,Journal,4
1978-05-01,Journal,246
1978-04-27,Journal,5
1978-04-20,Journal,6
1978-04-13,Journal,7
1978-04-06,Journal,11
1978-04-01,Journal,281
1978-03-30,Journal,9
1978-03-23,Journal,5
1978-03-16,Journal,8
1978-03-09,Journal,5
1978-03-02,Journal,9
1978-03-01,Journal,443
1978-02-23,Journal,8
1978-02-16,Journal,9
1978-02-09,Journal,7
1978-02-02,Journal,6
1978-02-01,Journal,214
1978-01-26,Journal,5
1978-01-19,Journal,12
1978-01-12,Journal,9
1978-01-05,Journal,9
1978-01-01,Book,1646
1978-01-01,Journal,1024
1977-12-22,Journal,8
1977-12-15,Journal,6
1977-12-08,Journal,5
1977-12-01,Journal,691
1977-11-24,Journal,3
1977-11-17,Journal,8
1977-11-10,Journal,4
1977-11-03,Journal,5
1977-11-01,Journal,238
1977-10-27,Journal,9
1977-10-20,Journal,12
1977-10-13,Journal,7
1977-10-06,Journal,3
1977-10-01,Journal,234
